white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
11334,12255,1,esquina,21,0,7,14,11,0,50.6,48.1,1.3
11334,12255,3,esquina,21,0,6,15,9,0,48.4,50.4,1.2
11334,12255,4,esquina,21,0,6,15,9,0,46.1,53.1,0.8
11334,12255,3,lado,21,0,5,16,21,0,43.3,55.1,1.6
11334,12255,1,lado,21,4,3,14,21,14,42.7,56.0,1.3
11334,12255,4,lado,21,0,5,16,21,0,39.7,58.7,1.6
11344,12255,1,esquina,21,0,7,14,11,0,49.7,49.3,1.0
11344,12255,4,esquina,21,0,6,15,9,0,48.1,50.8,1.1
11344,12255,3,esquina,21,0,6,15,9,0,45.7,53.3,1.0
11344,12255,4,lado,21,0,5,16,21,0,43.4,55.2,1.4
11344,12255,1,lado,21,4,3,14,21,14,40.7,58.1,1.2
11344,12255,3,lado,21,0,5,16,21,0,39.7,59.0,1.3
12234,11245,2,esquina,28,0,1,27,10,0,55.2,44.2,0.6
12234,11245,3,esquina,28,0,2,26,10,0,54.0,44.2,1.8
12234,11245,1,esquina,28,0,3,25,12,0,52.5,44.9,2.6
12234,11245,4,esquina,28,0,4,24,14,0,52.3,45.8,1.9
12234,11245,2,lado,28,2,5,21,28,14,46.6,51.3,2.1
12234,11245,4,lado,28,4,2,22,26,14,46.4,51.3,2.3
12234,11245,3,lado,28,2,5,21,28,14,45.4,52.1,2.5
12234,11245,1,lado,28,2,7,19,28,14,44.5,54.3,1.2
12234,13335,1,esquina,21,0,2,19,7,0,49.5,49.9,0.6
12234,13335,2,esquina,21,0,2,19,7,0,48.0,51.6,0.4
12234,13335,4,esquina,21,0,2,19,7,0,47.2,52.1,0.7
12234,13335,3,esquina,21,0,3,18,7,0,47.2,51.9,0.9
12234,13335,3,lado,21,0,2,19,18,0,44.8,54.7,0.5
12234,13335,2,lado,21,0,3,18,21,0,44.4,55.2,0.4
12234,13335,4,lado,21,0,0,21,19,0,42.8,57.1,0.1
12234,13335,1,lado,21,0,3,18,21,0,42.6,57.1,0.3
12333,11244,3,esquina,21,0,4,17,9,0,57.9,39.8,2.3
12333,11244,2,esquina,21,0,6,15,9,0,54.4,42.7,2.9
12333,11244,1,esquina,21,0,7,14,11,0,53.0,44.5,2.5
12333,11244,3,lado,21,0,5,16,21,0,47.9,49.1,3.0
12333,11244,1,lado,21,4,3,14,21,14,42.1,55.6,2.3
12333,11244,2,lado,21,4,1,16,21,14,41.1,55.9,3.0
12333,11255,3,esquina,21,0,4,17,9,0,57.9,39.8,2.3
12333,11255,2,esquina,21,0,6,15,9,0,54.4,42.7,2.9
12333,11255,1,esquina,21,0,7,14,11,0,53.0,44.5,2.5
12333,11255,3,lado,21,0,5,16,21,0,47.9,49.1,3.0
12333,11255,1,lado,21,4,3,14,21,14,42.1,55.6,2.3
12333,11255,2,lado,21,4,1,16,21,14,41.1,55.9,3.0
12344,11355,2,esquina,21,0,6,15,11,0,50.6,47.9,1.5
12344,11355,4,esquina,21,0,5,16,9,0,50.1,47.5,2.4
12344,11355,1,esquina,21,1,6,14,11,14,50.1,48.6,1.3
12344,11355,3,esquina,21,0,6,15,9,0,49.6,49.0,1.4
12344,11355,4,lado,21,2,3,16,21,14,44.7,53.3,2.0
12344,11355,1,lado,21,4,3,14,21,14,42.4,56.0,1.6
12344,11355,2,lado,21,4,3,14,21,14,41.7,56.6,1.7
12344,11355,3,lado,21,4,1,16,21,14,41.0,57.2,1.8
12344,12355,1,esquina,28,1,7,20,14,14,54.1,45.1,0.8
12344,12355,4,esquina,28,2,4,22,10,14,52.9,46.2,0.9
12344,12355,2,esquina,28,1,7,20,12,14,52.0,47.5,0.5
12344,12355,3,esquina,28,1,6,21,10,14,51.8,47.4,0.8
12344,12355,4,lado,28,4,1,23,28,14,48.6,50.6,0.8
12344,12355,3,lado,28,4,1,23,28,14,44.5,54.0,1.5
12344,12355,1,lado,28,4,5,19,28,14,43.6,55.5,0.9
12344,12355,2,lado,28,4,3,21,28,14,42.7,56.2,1.1
12444,11255,4,esquina,21,0,4,17,9,0,57.9,39.8,2.3
12444,11255,2,esquina,21,0,6,15,9,0,54.4,42.7,2.9
12444,11255,1,esquina,21,0,7,14,11,0,53.0,44.5,2.5
12444,11255,4,lado,21,0,5,16,21,0,47.9,49.1,3.0
12444,11255,1,lado,21,4,3,14,21,14,42.1,55.6,2.3
12444,11255,2,lado,21,4,1,16,21,14,41.1,55.9,3.0
12444,11355,4,esquina,21,0,5,16,9,0,53.9,44.3,1.8
12444,11355,2,esquina,21,0,6,15,11,0,50.4,46.7,2.9
12444,11355,1,esquina,21,0,7,14,11,0,49.8,47.5,2.7
12444,11355,4,lado,21,0,5,16,21,0,46.5,51.0,2.5
12444,11355,2,lado,21,4,3,14,21,14,40.8,57.0,2.2
12444,11355,1,lado,21,4,3,14,21,14,39.0,58.9,2.1
13334,12345,3,esquina,35,1,4,30,11,14,49.8,48.4,1.8
13334,12345,4,esquina,35,3,4,28,15,12,48.0,50.8,1.2
13334,12345,1,esquina,35,4,5,26,15,14,47.5,50.5,2.0
13334,12345,4,lado,35,7,4,24,33,14,42.9,55.1,2.0
13334,12345,3,lado,35,7,0,28,35,14,40.7,57.8,1.5
13334,12345,1,lado,35,9,2,24,35,12,39.4,59.3,1.3
13334,12355,3,esquina,28,3,4,21,10,12,51.5,47.6,0.9
13334,12355,4,esquina,28,3,4,21,10,12,48.5,51.2,0.3
13334,12355,1,esquina,28,3,7,18,14,12,46.9,51.9,1.2
13334,12355,3,lado,28,5,0,23,28,14,44.8,53.5,1.7
13334,12355,1,lado,28,7,2,19,28,12,43.3,56.0,0.7
13334,12355,4,lado,28,5,2,21,28,12,42.1,56.7,1.2
13334,22245,3,esquina,21,0,0,21,9,0,52.4,43.4,4.2
13334,22245,4,esquina,21,0,4,17,13,0,49.1,47.8,3.1
13334,22245,1,esquina,21,0,3,18,11,0,49.1,48.6,2.3
13334,22245,3,lado,21,0,4,17,21,0,46.4,49.6,4.0
13334,22245,4,lado,21,0,6,15,19,0,43.2,53.3,3.5
13334,22245,1,lado,21,0,9,12,21,0,38.4,58.9,2.7
13344,13355,4,esquina,21,0,5,16,9,0,50.7,48.8,0.5
13344,13355,3,esquina,21,1,6,14,9,14,50.4,48.9,0.7
13344,13355,1,esquina,21,1,6,14,11,14,47.8,51.2,1.0
13344,13355,4,lado,21,2,3,16,21,14,42.9,56.3,0.8
13344,13355,3,lado,21,4,1,16,21,14,41.2,58.0,0.8
13344,13355,1,lado,21,4,3,14,21,14,40.9,58.5,0.6
13344,22355,4,esquina,21,0,4,17,9,0,52.3,46.1,1.6
13344,22355,3,esquina,21,0,6,15,9,0,52.2,46.3,1.5
13344,22355,1,esquina,21,1,6,14,13,14,47.5,50.6,1.9
13344,22355,4,lado,21,2,3,16,21,14,45.1,53.2,1.7
13344,22355,3,lado,21,4,1,16,21,14,43.0,55.6,1.4
13344,22355,1,lado,21,4,5,12,21,14,41.0,57.1,1.9
13444,11355,4,esquina,21,0,4,17,9,0,57.9,39.8,2.3
13444,11355,3,esquina,21,0,6,15,9,0,54.4,42.7,2.9
13444,11355,1,esquina,21,0,7,14,11,0,53.0,44.5,2.5
13444,11355,4,lado,21,0,5,16,21,0,47.9,49.1,3.0
13444,11355,1,lado,21,4,3,14,21,14,42.1,55.6,2.3
13444,11355,3,lado,21,4,1,16,21,14,41.1,55.9,3.0
13444,22355,4,esquina,21,0,4,17,9,0,55.4,42.0,2.6
13444,22355,3,esquina,21,0,6,15,9,0,51.6,45.9,2.5
13444,22355,1,esquina,21,0,7,14,13,0,49.4,48.7,1.9
13444,22355,4,lado,21,0,5,16,21,0,46.6,50.8,2.6
13444,22355,3,lado,21,4,1,16,21,14,40.9,56.5,2.6
13444,22355,1,lado,21,4,5,12,21,14,38.8,58.8,2.4
22334,11355,3,esquina,21,3,3,15,9,12,50.5,48.1,1.4
22334,11355,2,esquina,21,3,5,13,11,12,49.9,48.7,1.4
22334,11355,4,esquina,21,3,3,15,9,12,49.1,48.7,2.2
22334,11355,2,lado,21,7,0,14,21,12,41.3,56.6,2.1
22334,11355,3,lado,21,5,0,16,21,14,41.0,57.8,1.2
22334,11355,4,lado,21,5,2,14,21,12,40.0,57.5,2.5
22344,11355,4,esquina,21,0,5,16,9,0,53.9,42.9,3.2
22344,11355,3,esquina,21,0,6,15,9,0,52.9,43.8,3.3
22344,11355,2,esquina,21,0,6,15,11,0,52.8,44.8,2.4
22344,11355,4,lado,21,2,3,16,21,14,47.2,49.9,2.9
22344,11355,2,lado,21,4,3,14,21,14,44.7,52.3,3.0
22344,11355,3,lado,21,4,1,16,21,14,42.4,55.0,2.6
22344,12355,4,esquina,28,2,4,22,10,14,55.7,43.4,0.9
22344,12355,2,esquina,28,1,7,20,12,14,55.7,42.9,1.4
22344,12355,3,esquina,28,1,6,21,10,14,51.6,47.2,1.2
22344,12355,4,lado,28,4,1,23,28,14,49.6,48.8,1.6
22344,12355,2,lado,28,4,3,21,28,14,45.6,52.7,1.7
22344,12355,3,lado,28,4,1,23,28,14,42.7,55.8,1.5
23334,12345,3,esquina,35,1,4,30,11,14,52.7,45.8,1.5
23334,12345,4,esquina,35,3,4,28,15,12,50.3,48.0,1.7
23334,12345,2,esquina,35,4,5,26,13,14,50.1,47.7,2.2
23334,12345,4,lado,35,7,4,24,33,14,45.7,52.5,1.8
23334,12345,3,lado,35,7,0,28,35,14,42.3,56.5,1.2
23334,12345,2,lado,35,9,0,26,35,12,41.9,56.8,1.3
23334,12355,3,esquina,28,3,4,21,10,12,54.7,44.6,0.7
23334,12355,4,esquina,28,3,4,21,10,12,50.8,48.4,0.8
23334,12355,2,esquina,28,3,7,18,12,12,50.7,47.9,1.4
23334,12355,3,lado,28,5,0,23,28,14,46.2,52.5,1.3
23334,12355,2,lado,28,7,0,21,28,12,43.9,54.6,1.5
23334,12355,4,lado,28,5,2,21,28,12,42.2,56.7,1.1
23344,23355,4,esquina,21,0,5,16,9,0,50.7,48.8,0.5
23344,23355,3,esquina,21,1,6,14,9,14,50.4,48.9,0.7
23344,23355,2,esquina,21,1,6,14,11,14,47.8,51.2,1.0
